Temperature_SH,RH_SH,Temperature_SL,RH_SL,Temperature_NH,RH_NH,Temperature_NL,RH_NL,timestamp
18.28,53.6,18.66,65.8,15.23,74.5,14.85,76.9,2013-05-06T12:00:00Z
18.28,53.4,18.66,65.3,15.23,74.5,14.85,76.9,2013-05-06T13:00:00Z
18.28,53.3,18.66,65.3,15.23,73.7,14.85,76.9,2013-05-06T14:00:00Z
18.28,53.3,18.66,65.8,15.23,73.7,14.85,76.9,2013-05-06T15:00:00Z
18.28,53.1,19.04,65.7,15.23,73.7,14.85,76.9,2013-05-06T16:00:00Z
18.28,53.1,19.42,66.0,15.23,73.7,14.85,76.9,2013-05-06T17:00:00Z
18.28,53.3,19.81,65.9,15.23,73.7,14.85,76.9,2013-05-06T18:00:00Z
18.66,53.3,20.19,66.3,15.62,73.7,15.23,76.9,2013-05-06T19:00:00Z
19.04,53.4,20.57,66.7,15.62,74.4,15.23,76.9,2013-05-06T20:00:00Z
19.04,53.6,20.95,66.6,15.62,74.4,15.23,76.9,2013-05-06T21:00:00Z
19.42,53.6,21.33,66.5,15.62,74.4,15.62,76.8,2013-05-06T22:00:00Z
19.42,53.8,21.71,66.9,16.0,74.4,15.62,77.8,2013-05-06T23:00:00Z
19.81,53.9,21.71,66.9,16.0,74.4,15.62,77.8,2013-05-07T00:00:00Z
19.81,54.1,21.71,66.9,16.0,74.4,15.62,77.8,2013-05-07T01:00:00Z
20.19,54.2,21.71,66.9,16.38,74.3,16.0,77.7,2013-05-07T02:00:00Z
20.19,54.2,21.71,66.9,16.38,75.1,16.0,77.7,2013-05-07T03:00:00Z
20.19,54.2,21.71,66.9,16.38,75.1,16.0,77.7,2013-05-07T04:00:00Z
20.19,54.2,21.71,66.5,16.38,75.1,16.0,77.7,2013-05-07T05:00:00Z
20.19,54.2,21.33,66.5,16.38,75.1,16.0,76.8,2013-05-07T06:00:00Z
20.19,54.2,21.33,66.5,16.38,75.1,15.62,76.8,2013-05-07T07:00:00Z
20.19,54.2,20.95,66.1,16.38,75.1,15.62,76.8,2013-05-07T08:00:00Z
19.81,54.1,20.57,66.2,16.0,75.1,15.62,76.8,2013-05-07T09:00:00Z
19.81,54.1,20.57,66.2,16.0,74.4,15.62,76.8,2013-05-07T10:00:00Z
19.42,54.0,20.19,65.9,16.0,74.4,15.23,76.9,2013-05-07T11:00:00Z
19.42,53.8,20.19,65.9,16.0,74.4,15.23,76.9,2013-05-07T12:00:00Z
19.42,53.6,19.81,65.5,15.62,73.7,15.23,76.9,2013-05-07T13:00:00Z
19.42,53.5,19.81,65.5,15.62,73.7,15.23,76.9,2013-05-07T14:00:00Z
19.42,53.3,20.19,65.4,15.62,73.7,15.23,76.9,2013-05-07T15:00:00Z
19.42,53.1,20.19,65.9,15.62,73.7,15.23,76.9,2013-05-07T16:00:00Z
19.42,53.1,20.57,65.8,15.62,73.7,15.23,76.9,2013-05-07T17:00:00Z
19.42,53.3,20.95,66.1,16.0,73.6,15.23,76.9,2013-05-07T18:00:00Z
19.81,53.3,21.71,66.5,16.0,73.6,15.62,76.8,2013-05-07T19:00:00Z
20.19,53.4,22.09,66.4,16.0,74.4,15.62,76.8,2013-05-07T20:00:00Z
20.19,53.6,22.48,66.8,16.38,74.3,15.62,76.8,2013-05-07T21:00:00Z
20.57,53.7,22.86,66.7,16.38,74.3,15.62,76.8,2013-05-07T22:00:00Z
20.57,53.9,23.24,67.1,16.38,74.3,16.0,76.8,2013-05-07T23:00:00Z
20.95,54.0,23.24,67.1,16.76,74.2,16.0,76.8,2013-05-08T00:00:00Z
20.95,54.2,23.24,67.1,16.76,74.2,16.0,77.7,2013-05-08T01:00:00Z
21.33,54.1,23.24,67.1,16.76,74.2,16.38,77.7,2013-05-08T02:00:00Z
21.33,54.3,23.24,66.7,16.76,75.0,16.38,77.7,2013-05-08T03:00:00Z
21.33,54.3,23.24,66.7,17.14,75.0,16.38,77.7,2013-05-08T04:00:00Z
21.33,54.3,22.86,66.7,17.14,75.0,16.38,77.7,2013-05-08T05:00:00Z
21.33,54.3,22.86,66.7,17.14,75.0,16.38,77.7,2013-05-08T06:00:00Z
21.33,54.3,22.48,66.3,17.14,75.0,16.38,77.7,2013-05-08T07:00:00Z
21.33,54.1,22.48,66.3,17.14,74.2,16.0,76.8,2013-05-08T08:00:00Z
20.95,54.2,22.09,65.9,16.76,74.2,16.0,76.8,2013-05-08T09:00:00Z
20.95,54.0,22.09,65.9,16.76,74.2,16.0,76.8,2013-05-08T10:00:00Z
20.95,53.8,22.09,65.5,16.76,73.5,16.0,76.8,2013-05-08T11:00:00Z
20.95,53.8,21.71,65.6,16.76,74.2,16.0,76.8,2013-05-08T12:00:00Z
20.95,53.8,21.71,65.6,16.76,74.2,16.0,76.8,2013-05-08T13:00:00Z
20.57,53.9,21.33,66.5,16.76,74.2,16.0,77.7,2013-05-08T14:00:00Z
20.57,53.7,21.33,66.1,16.76,74.2,16.0,77.7,2013-05-08T15:00:00Z
20.57,53.7,20.95,65.7,16.76,74.2,16.0,76.8,2013-05-08T16:00:00Z
20.57,53.7,20.95,65.7,16.76,74.2,16.0,76.8,2013-05-08T17:00:00Z
20.19,53.8,20.95,65.3,16.76,74.2,16.0,76.8,2013-05-08T18:00:00Z
20.19,53.8,20.95,65.7,16.76,74.2,16.0,76.8,2013-05-08T19:00:00Z
20.19,53.8,20.95,65.7,16.76,74.2,16.0,76.8,2013-05-08T20:00:00Z
20.19,53.8,20.95,65.7,16.76,74.2,16.38,76.7,2013-05-08T21:00:00Z
20.19,53.8,20.95,65.7,17.14,74.2,16.38,77.7,2013-05-08T22:00:00Z
20.19,53.8,20.95,65.7,17.14,74.2,16.38,77.7,2013-05-08T23:00:00Z
20.19,53.8,20.95,65.7,17.14,75.0,16.38,77.7,2013-05-09T00:00:00Z
20.19,53.8,20.95,65.7,17.14,75.0,16.38,77.7,2013-05-09T01:00:00Z
20.19,53.8,20.95,65.7,17.14,75.0,16.38,77.7,2013-05-09T02:00:00Z
19.81,53.9,20.57,65.8,17.14,75.0,16.38,77.7,2013-05-09T03:00:00Z
19.81,53.9,20.19,65.4,16.76,75.0,16.38,77.7,2013-05-09T04:00:00Z
19.81,53.9,20.19,65.4,16.76,75.0,16.38,77.7,2013-05-09T05:00:00Z
19.42,53.8,19.81,65.5,16.76,75.0,16.0,77.7,2013-05-09T06:00:00Z
19.42,54.0,19.81,65.5,16.76,75.0,16.0,76.8,2013-05-09T07:00:00Z
19.04,54.1,19.42,65.2,16.38,74.3,16.0,76.8,2013-05-09T08:00:00Z
19.04,54.1,19.04,65.3,16.38,74.3,15.62,76.8,2013-05-09T09:00:00Z
19.04,54.3,18.66,65.3,16.38,73.6,15.62,76.8,2013-05-09T10:00:00Z
18.66,54.2,18.66,65.0,16.0,73.6,15.62,76.8,2013-05-09T11:00:00Z
18.66,53.9,18.28,64.7,16.0,73.6,15.23,76.9,2013-05-09T12:00:00Z
18.28,54.2,18.28,64.7,16.0,73.6,15.23,76.9,2013-05-09T13:00:00Z
18.28,54.0,17.9,64.7,16.0,73.6,15.23,76.9,2013-05-09T14:00:00Z
18.28,54.0,17.9,65.1,15.62,73.7,14.85,76.9,2013-05-09T15:00:00Z
17.9,53.9,17.9,65.1,15.62,73.7,14.85,76.9,2013-05-09T16:00:00Z
17.9,54.1,17.9,65.1,15.62,73.7,14.85,76.9,2013-05-09T17:00:00Z
17.9,53.9,18.28,65.0,15.62,73.7,14.85,76.9,2013-05-09T18:00:00Z
17.9,53.9,18.28,65.0,15.62,73.7,15.23,76.9,2013-05-09T19:00:00Z
17.9,54.1,18.28,65.0,15.62,74.4,15.23,76.9,2013-05-09T20:00:00Z
17.52,54.0,18.28,65.0,15.62,73.7,15.23,76.9,2013-05-09T21:00:00Z
17.52,53.8,18.28,65.0,15.62,74.4,15.23,76.9,2013-05-09T22:00:00Z
17.52,53.7,17.9,65.1,15.62,74.4,15.23,76.9,2013-05-09T23:00:00Z
17.52,53.5,17.9,65.1,15.62,74.4,15.23,76.9,2013-05-10T00:00:00Z
17.52,53.5,17.9,65.1,15.62,74.4,15.23,76.9,2013-05-10T01:00:00Z
17.14,53.6,17.52,65.2,15.62,74.4,14.85,76.9,2013-05-10T02:00:00Z
17.14,53.4,17.52,64.8,15.23,73.7,14.85,76.9,2013-05-10T03:00:00Z
17.14,53.3,17.52,64.8,15.23,74.5,14.85,76.9,2013-05-10T04:00:00Z
16.76,53.4,17.14,64.9,15.23,73.7,14.85,76.9,2013-05-10T05:00:00Z
16.76,53.4,17.14,64.9,15.23,73.7,14.85,76.9,2013-05-10T06:00:00Z
16.76,53.2,16.76,65.0,15.23,73.7,14.85,76.9,2013-05-10T07:00:00Z
16.38,53.1,16.76,64.6,15.23,73.7,14.47,77.0,2013-05-10T08:00:00Z
16.38,53.1,16.38,64.7,14.85,73.1,14.47,77.0,2013-05-10T09:00:00Z
16.38,53.1,16.38,64.4,14.85,73.1,14.47,77.0,2013-05-10T10:00:00Z
16.38,53.1,16.38,64.7,14.85,73.1,14.47,77.0,2013-05-10T11:00:00Z
16.38,52.8,16.0,64.5,14.85,73.1,14.47,77.0,2013-05-10T12:00:00Z
16.0,52.9,16.0,64.8,14.85,73.1,14.47,77.0,2013-05-10T13:00:00Z
16.0,52.9,16.0,64.5,14.85,73.1,14.47,77.0,2013-05-10T14:00:00Z
16.0,53.1,16.0,64.5,14.85,73.1,14.47,76.1,2013-05-10T15:00:00Z
16.0,53.1,16.0,64.5,14.85,73.1,14.47,77.0,2013-05-10T16:00:00Z
16.0,53.1,16.0,64.5,14.85,73.1,14.47,77.0,2013-05-10T17:00:00Z
16.0,53.3,16.38,64.7,14.85,73.1,14.47,77.0,2013-05-10T18:00:00Z
16.0,53.3,16.38,64.7,14.85,73.8,14.47,77.0,2013-05-10T19:00:00Z
16.38,53.3,16.76,65.0,14.85,73.8,14.47,77.0,2013-05-10T20:00:00Z
16.38,53.7,16.76,65.4,14.85,73.8,14.85,76.9,2013-05-10T21:00:00Z
16.38,53.5,17.14,65.3,14.85,73.8,14.85,76.9,2013-05-10T22:00:00Z
16.38,53.5,17.14,65.3,14.85,73.8,14.85,76.9,2013-05-10T23:00:00Z
16.38,53.7,17.14,65.7,15.23,73.7,14.85,76.9,2013-05-11T00:00:00Z
16.76,53.5,17.14,65.7,15.23,73.7,14.85,76.9,2013-05-11T01:00:00Z
16.76,53.5,17.14,65.7,15.23,73.7,14.85,76.9,2013-05-11T02:00:00Z
16.76,53.5,17.14,65.7,15.23,73.7,14.85,76.9,2013-05-11T03:00:00Z
16.76,53.5,17.14,65.7,15.23,73.7,14.85,76.9,2013-05-11T04:00:00Z
16.76,53.5,17.14,65.7,15.23,73.7,14.85,76.9,2013-05-11T05:00:00Z
16.38,53.7,16.76,65.4,15.23,73.7,14.85,76.9,2013-05-11T06:00:00Z
16.38,53.7,16.76,65.4,15.23,73.7,14.85,76.9,2013-05-11T07:00:00Z
16.38,53.8,16.38,65.5,14.85,73.8,14.85,76.9,2013-05-11T08:00:00Z
16.38,53.7,16.38,65.5,14.85,73.8,14.47,77.0,2013-05-11T09:00:00Z
16.38,53.7,16.38,65.1,14.85,73.8,14.47,77.0,2013-05-11T10:00:00Z
16.0,53.8,16.0,65.2,14.85,73.8,14.47,77.0,2013-05-11T11:00:00Z
16.0,53.8,16.0,65.2,14.47,73.9,14.47,77.0,2013-05-11T12:00:00Z
16.0,53.6,16.0,65.2,14.47,73.9,14.47,77.0,2013-05-11T13:00:00Z
16.0,53.6,15.62,65.3,14.47,73.9,14.09,77.0,2013-05-11T14:00:00Z
16.0,53.6,15.62,65.3,14.47,73.9,14.09,77.0,2013-05-11T15:00:00Z
15.62,53.7,15.62,65.3,14.47,73.9,14.09,77.0,2013-05-11T16:00:00Z
15.62,53.9,15.62,65.3,14.47,73.2,14.09,77.0,2013-05-11T17:00:00Z
15.62,53.6,15.62,65.3,14.47,73.2,14.09,77.0,2013-05-11T18:00:00Z
15.62,53.6,16.0,65.2,14.47,73.2,14.47,77.0,2013-05-11T19:00:00Z
15.62,53.6,16.0,65.2,14.47,73.9,14.47,77.0,2013-05-11T20:00:00Z
15.62,53.6,16.0,65.2,14.47,73.9,14.47,77.0,2013-05-11T21:00:00Z
15.62,53.6,16.0,65.2,14.47,73.9,14.47,77.0,2013-05-11T22:00:00Z
15.62,53.6,16.0,65.5,14.47,73.9,14.47,77.0,2013-05-11T23:00:00Z
15.62,53.6,16.0,65.5,14.47,73.9,14.47,77.0,2013-05-12T00:00:00Z
15.62,53.6,16.0,65.5,14.47,73.9,14.47,77.0,2013-05-12T01:00:00Z
15.62,53.6,15.62,65.3,14.47,73.9,14.47,77.0,2013-05-12T02:00:00Z
15.62,53.6,15.62,65.3,14.47,73.9,14.47,77.0,2013-05-12T03:00:00Z
15.62,53.6,15.62,65.3,14.47,73.9,14.09,77.0,2013-05-12T04:00:00Z
15.62,53.6,15.23,65.3,14.47,73.9,14.09,77.0,2013-05-12T05:00:00Z
15.62,53.4,15.23,65.3,14.09,73.9,14.09,77.0,2013-05-12T06:00:00Z
15.23,53.3,14.85,65.1,14.09,73.9,14.09,77.0,2013-05-12T07:00:00Z
15.23,53.3,14.85,65.1,14.09,73.9,14.09,76.2,2013-05-12T08:00:00Z
15.23,53.3,14.47,65.2,14.09,73.3,13.7,76.2,2013-05-12T09:00:00Z
14.85,53.3,14.47,64.8,13.7,73.3,13.7,76.2,2013-05-12T10:00:00Z
14.85,53.3,14.09,64.9,13.7,73.3,13.32,76.3,2013-05-12T11:00:00Z
14.85,53.1,14.09,64.6,13.7,73.3,13.32,76.3,2013-05-12T12:00:00Z
14.47,53.1,14.09,64.6,13.32,72.8,13.32,76.3,2013-05-12T13:00:00Z
14.47,52.9,14.09,64.6,13.32,72.8,13.32,76.3,2013-05-12T14:00:00Z
14.47,53.1,14.09,64.9,13.32,72.8,13.32,76.3,2013-05-12T15:00:00Z
14.47,53.3,14.47,64.8,13.32,72.8,13.32,76.3,2013-05-12T16:00:00Z
14.47,53.3,14.47,65.2,13.32,73.4,13.32,76.3,2013-05-12T17:00:00Z
14.85,53.3,14.85,65.4,13.32,73.4,13.32,76.3,2013-05-12T18:00:00Z
14.85,53.3,14.85,65.4,13.32,73.4,13.32,76.3,2013-05-12T19:00:00Z
14.85,53.3,15.23,65.7,13.32,73.4,13.32,76.3,2013-05-12T20:00:00Z
14.85,53.3,15.23,65.7,13.32,73.4,13.32,76.3,2013-05-12T21:00:00Z
14.85,53.5,15.23,65.7,13.32,73.4,13.7,76.2,2013-05-12T22:00:00Z
14.85,53.5,15.23,65.7,13.32,73.4,13.7,76.2,2013-05-12T23:00:00Z
14.85,53.5,15.23,65.7,13.7,73.3,13.7,76.2,2013-05-13T00:00:00Z
15.23,53.3,15.23,65.7,13.7,73.3,13.7,76.2,2013-05-13T01:00:00Z
15.23,53.3,15.23,65.7,13.7,73.3,13.7,76.2,2013-05-13T02:00:00Z
15.23,53.5,15.23,65.7,13.7,73.3,13.7,76.2,2013-05-13T03:00:00Z
15.23,53.5,15.23,65.7,13.7,73.3,13.7,76.2,2013-05-13T04:00:00Z
15.23,53.5,15.23,65.7,13.7,73.3,13.7,76.2,2013-05-13T05:00:00Z
14.85,53.6,15.23,65.7,13.7,73.3,13.7,76.2,2013-05-13T06:00:00Z
14.85,53.6,15.23,65.7,13.7,73.3,13.7,76.2,2013-05-13T07:00:00Z
14.85,53.6,14.85,65.4,13.7,73.3,13.7,76.2,2013-05-13T08:00:00Z
14.85,53.5,14.85,65.4,13.7,72.7,13.7,76.2,2013-05-13T09:00:00Z
14.85,53.5,14.85,65.4,13.7,72.7,13.7,76.2,2013-05-13T10:00:00Z
15.23,53.2,14.85,65.1,13.7,72.7,13.7,76.2,2013-05-13T11:00:00Z
15.23,53.2,14.85,65.4,13.7,72.7,13.7,76.2,2013-05-13T12:00:00Z
15.23,53.3,14.85,65.8,13.7,72.7,13.7,77.1,2013-05-13T13:00:00Z
14.85,53.6,14.85,65.8,13.7,72.7,13.7,76.2,2013-05-13T14:00:00Z
15.23,53.5,14.85,65.8,13.7,72.7,13.7,76.2,2013-05-13T15:00:00Z
15.23,53.7,14.85,65.8,13.7,72.7,13.7,76.2,2013-05-13T16:00:00Z
15.23,53.5,15.23,65.7,14.09,73.3,13.7,76.2,2013-05-13T17:00:00Z
15.23,53.7,15.23,65.7,14.09,73.3,13.7,76.2,2013-05-13T18:00:00Z
15.23,53.7,15.62,66.0,14.09,73.3,14.09,76.2,2013-05-13T19:00:00Z
15.62,53.7,16.0,65.9,14.09,73.3,14.09,76.2,2013-05-13T20:00:00Z
15.62,53.7,16.0,65.9,14.09,73.3,14.09,76.2,2013-05-13T21:00:00Z
15.62,53.7,16.38,66.2,14.09,73.3,14.09,76.2,2013-05-13T22:00:00Z
15.62,53.9,16.38,66.2,14.09,73.3,14.09,76.2,2013-05-13T23:00:00Z
15.62,53.9,16.38,66.2,14.09,73.3,14.09,76.2,2013-05-14T00:00:00Z
16.0,53.8,16.38,66.2,14.47,73.9,14.09,76.2,2013-05-14T01:00:00Z
16.0,54.0,16.38,66.2,14.09,73.9,14.09,76.2,2013-05-14T02:00:00Z
16.0,54.0,16.38,65.8,14.09,73.9,14.09,76.2,2013-05-14T03:00:00Z
16.0,54.0,16.38,65.8,14.09,73.9,14.09,76.2,2013-05-14T04:00:00Z
15.62,53.9,16.0,65.9,14.09,73.9,14.09,76.2,2013-05-14T05:00:00Z
15.62,53.9,16.0,65.9,14.09,73.9,14.09,76.2,2013-05-14T06:00:00Z
15.62,53.9,15.62,66.0,14.09,73.9,14.09,76.2,2013-05-14T07:00:00Z
15.62,53.9,15.62,65.6,14.09,73.3,14.09,76.2,2013-05-14T08:00:00Z
15.62,53.7,15.62,65.6,14.09,73.3,13.7,76.2,2013-05-14T09:00:00Z
15.62,53.6,15.23,65.7,14.09,72.6,13.7,76.2,2013-05-14T10:00:00Z
15.23,53.7,15.23,65.7,14.09,73.3,13.7,76.2,2013-05-14T11:00:00Z
15.23,53.8,14.85,65.4,13.7,73.3,13.32,76.3,2013-05-14T12:00:00Z
15.23,53.8,14.85,65.4,13.7,73.3,13.32,76.3,2013-05-14T13:00:00Z
15.23,53.8,14.85,65.4,13.7,73.3,13.32,76.3,2013-05-14T14:00:00Z
15.23,53.7,14.85,65.4,13.7,73.3,13.32,76.3,2013-05-14T15:00:00Z
14.85,53.8,14.85,65.1,13.7,72.7,13.32,75.5,2013-05-14T16:00:00Z
14.85,53.8,14.85,65.4,13.7,73.3,13.32,76.3,2013-05-14T17:00:00Z
14.85,53.8,14.85,65.4,13.7,73.3,13.32,76.3,2013-05-14T18:00:00Z
14.85,53.6,14.85,65.4,13.7,73.3,13.7,76.2,2013-05-14T19:00:00Z
14.85,53.8,14.85,65.4,13.7,73.3,13.7,76.2,2013-05-14T20:00:00Z
14.85,53.6,14.85,65.4,13.7,72.7,13.7,76.2,2013-05-14T21:00:00Z
14.85,53.8,14.85,65.4,13.7,73.3,13.7,76.2,2013-05-14T22:00:00Z
14.85,54.1,14.85,65.4,13.7,73.3,13.7,76.2,2013-05-14T23:00:00Z
14.85,54.3,14.47,65.5,13.7,73.3,13.7,76.2,2013-05-15T00:00:00Z
14.47,54.4,14.47,65.5,13.7,73.3,13.7,76.2,2013-05-15T01:00:00Z
14.47,54.6,14.47,65.5,13.7,73.3,13.7,76.2,2013-05-15T02:00:00Z
14.47,54.6,14.09,65.6,13.32,73.4,13.32,76.3,2013-05-15T03:00:00Z
14.47,54.6,14.09,65.3,13.32,73.4,13.32,76.3,2013-05-15T04:00:00Z
14.47,54.6,14.09,65.3,13.32,73.4,13.32,76.3,2013-05-15T05:00:00Z
14.09,54.4,13.7,65.4,13.32,73.4,13.32,76.3,2013-05-15T06:00:00Z
14.09,54.2,13.7,65.4,13.32,73.4,13.32,76.3,2013-05-15T07:00:00Z
14.09,53.9,13.32,65.1,13.32,72.8,13.32,76.3,2013-05-15T08:00:00Z
14.09,53.5,13.32,65.1,13.32,72.8,12.93,75.6,2013-05-15T09:00:00Z
13.7,53.5,13.32,64.8,12.93,72.2,12.93,75.6,2013-05-15T10:00:00Z
13.7,53.3,13.32,65.1,12.93,72.2,12.93,75.6,2013-05-15T11:00:00Z
13.7,53.2,12.93,64.9,12.93,72.8,12.93,75.6,2013-05-15T12:00:00Z
13.7,53.2,12.93,65.2,12.93,72.2,12.93,75.6,2013-05-15T13:00:00Z
13.7,53.2,12.93,65.5,12.93,72.8,12.93,77.2,2013-05-15T14:00:00Z
13.32,53.5,12.55,65.6,12.93,72.2,12.55,76.4,2013-05-15T15:00:00Z
13.32,53.3,12.55,65.0,12.93,72.8,12.55,75.6,2013-05-15T16:00:00Z
13.32,53.1,12.55,65.0,12.93,72.8,12.55,75.6,2013-05-15T17:00:00Z
13.32,53.5,12.55,65.0,12.55,72.9,12.55,75.6,2013-05-15T18:00:00Z
13.32,53.3,12.93,64.9,12.93,72.8,12.55,75.6,2013-05-15T19:00:00Z
13.32,53.1,12.93,64.9,12.93,72.8,12.93,75.6,2013-05-15T20:00:00Z
13.32,53.3,12.93,65.2,12.93,72.8,12.93,75.6,2013-05-15T21:00:00Z
13.32,53.3,12.93,65.2,12.93,72.8,12.93,75.6,2013-05-15T22:00:00Z
13.32,53.5,13.32,65.1,12.93,72.8,12.93,75.6,2013-05-15T23:00:00Z
13.32,53.5,13.32,65.4,12.93,72.8,12.93,75.6,2013-05-16T00:00:00Z
13.7,53.5,13.32,65.4,12.93,72.8,12.93,75.6,2013-05-16T01:00:00Z
13.7,53.5,13.32,65.4,12.93,72.8,12.93,76.3,2013-05-16T02:00:00Z
13.7,53.5,13.32,65.4,12.93,72.8,12.93,76.3,2013-05-16T03:00:00Z
13.7,53.7,13.32,65.4,12.93,72.8,12.93,76.3,2013-05-16T04:00:00Z
13.7,53.7,13.32,65.4,12.93,72.8,12.93,75.6,2013-05-16T05:00:00Z
13.7,53.7,12.93,65.5,12.93,72.8,12.93,76.3,2013-05-16T06:00:00Z
13.32,53.8,12.93,65.5,12.93,72.8,12.93,75.6,2013-05-16T07:00:00Z
13.32,53.6,12.93,65.2,12.93,72.8,12.93,75.6,2013-05-16T08:00:00Z
13.32,53.3,12.55,65.6,12.55,72.9,12.93,76.3,2013-05-16T09:00:00Z
13.32,53.3,12.55,65.6,12.55,72.3,12.55,76.4,2013-05-16T10:00:00Z
13.32,53.0,12.16,65.4,12.55,72.3,12.55,75.6,2013-05-16T11:00:00Z
13.32,53.1,12.16,65.1,12.55,72.3,12.16,75.7,2013-05-16T12:00:00Z
12.93,53.1,12.16,65.1,12.55,72.3,12.16,75.7,2013-05-16T13:00:00Z
12.93,53.1,12.16,65.4,12.55,72.3,12.16,75.7,2013-05-16T14:00:00Z
12.93,53.3,12.16,65.4,12.16,72.4,12.16,75.7,2013-05-16T15:00:00Z
12.93,53.3,12.55,65.3,12.16,72.4,12.16,74.9,2013-05-16T16:00:00Z
13.32,53.3,12.55,65.3,12.16,72.4,12.16,74.9,2013-05-16T17:00:00Z
13.32,53.5,12.93,65.5,12.16,72.4,12.16,74.9,2013-05-16T18:00:00Z
13.32,53.5,13.32,65.4,12.55,72.3,12.55,75.6,2013-05-16T19:00:00Z
13.32,53.6,13.32,65.8,12.55,72.9,12.55,75.6,2013-05-16T20:00:00Z
13.7,53.8,13.7,66.1,12.55,72.9,12.55,75.6,2013-05-16T21:00:00Z
13.7,54.0,14.09,66.0,12.55,72.9,12.93,75.6,2013-05-16T22:00:00Z
14.09,53.9,14.09,66.4,12.55,72.9,12.93,75.6,2013-05-16T23:00:00Z
14.09,54.0,14.47,66.3,12.93,72.8,12.93,75.6,2013-05-17T00:00:00Z
14.09,54.2,14.47,66.3,12.93,72.8,12.93,76.3,2013-05-17T01:00:00Z
14.47,54.1,14.47,66.3,12.93,72.8,12.93,76.3,2013-05-17T02:00:00Z
14.47,54.3,14.47,66.3,12.93,72.8,12.93,76.3,2013-05-17T03:00:00Z
14.47,54.3,14.47,66.3,12.93,73.5,12.93,76.3,2013-05-17T04:00:00Z
14.47,54.3,14.47,66.3,12.93,73.5,12.93,76.3,2013-05-17T05:00:00Z
14.47,54.3,14.47,66.3,12.93,73.5,12.93,76.3,2013-05-17T06:00:00Z
14.47,54.3,14.09,66.4,12.93,73.5,12.93,76.3,2013-05-17T07:00:00Z
14.47,54.1,14.09,66.0,12.93,72.8,12.93,75.6,2013-05-17T08:00:00Z
14.47,53.9,14.09,66.0,12.93,72.8,12.93,75.6,2013-05-17T09:00:00Z
14.09,53.7,13.7,65.7,12.93,72.2,12.55,75.6,2013-05-17T10:00:00Z
14.09,53.7,13.7,65.4,12.55,72.3,12.55,75.6,2013-05-17T11:00:00Z
14.09,53.7,13.7,65.4,12.55,72.3,12.55,75.6,2013-05-17T12:00:00Z
14.09,53.7,13.32,65.8,12.55,72.3,12.55,76.4,2013-05-17T13:00:00Z
14.09,53.7,13.32,65.8,12.55,72.9,12.55,75.6,2013-05-17T14:00:00Z
14.09,53.9,13.32,65.8,12.55,72.9,12.55,75.6,2013-05-17T15:00:00Z
14.09,53.9,13.7,65.7,12.55,72.9,12.55,75.6,2013-05-17T16:00:00Z
14.09,53.9,13.7,65.7,12.55,72.9,12.55,75.6,2013-05-17T17:00:00Z
14.09,53.9,13.7,66.1,12.55,72.9,12.55,75.6,2013-05-17T18:00:00Z
14.09,54.0,13.7,66.1,12.55,72.9,12.55,75.6,2013-05-17T19:00:00Z
14.09,54.0,13.7,66.1,12.55,72.9,12.55,76.4,2013-05-17T20:00:00Z
14.09,54.0,13.7,66.1,12.55,72.9,12.93,76.3,2013-05-17T21:00:00Z
14.09,54.0,14.09,66.4,12.55,72.9,12.93,76.3,2013-05-17T22:00:00Z
14.09,54.2,14.09,66.4,12.93,72.8,12.93,76.3,2013-05-17T23:00:00Z
14.09,54.2,14.09,66.4,12.93,72.8,12.93,76.3,2013-05-18T00:00:00Z
14.09,54.2,14.09,66.4,12.93,72.8,12.93,76.3,2013-05-18T01:00:00Z
14.09,54.2,14.09,66.4,12.93,73.5,12.93,76.3,2013-05-18T02:00:00Z
14.09,54.2,14.09,66.4,12.93,72.8,12.93,76.3,2013-05-18T03:00:00Z
14.09,54.2,13.7,66.4,12.93,73.5,12.93,76.3,2013-05-18T04:00:00Z
14.09,54.2,13.7,66.4,12.93,73.5,12.93,76.3,2013-05-18T05:00:00Z
14.09,54.2,13.7,66.4,12.93,73.5,12.93,76.3,2013-05-18T06:00:00Z
14.09,54.2,13.7,66.4,12.93,72.8,12.93,76.3,2013-05-18T07:00:00Z
14.09,54.0,13.7,66.1,12.93,73.5,12.93,76.3,2013-05-18T08:00:00Z
14.09,54.0,13.7,66.1,12.93,72.8,12.93,76.3,2013-05-18T09:00:00Z
14.09,54.0,13.32,66.2,12.55,72.9,12.93,76.3,2013-05-18T10:00:00Z
14.09,53.9,13.32,66.2,12.93,72.8,12.93,75.6,2013-05-18T11:00:00Z
14.09,53.9,13.32,66.2,12.55,72.9,12.93,75.6,2013-05-18T12:00:00Z
14.09,53.9,13.32,66.2,12.55,72.9,12.93,75.6,2013-05-18T13:00:00Z
14.09,53.9,13.32,66.2,12.55,72.9,12.93,75.6,2013-05-18T14:00:00Z
14.09,53.9,13.7,66.1,12.93,72.8,12.93,75.6,2013-05-18T15:00:00Z
14.09,53.9,13.7,66.1,12.93,72.8,12.93,75.6,2013-05-18T16:00:00Z
14.09,53.9,13.7,66.1,12.93,72.2,12.93,75.6,2013-05-18T17:00:00Z
14.09,53.9,14.09,66.4,12.93,72.2,12.93,75.6,2013-05-18T18:00:00Z
14.47,53.6,14.09,66.4,12.93,72.2,13.32,75.5,2013-05-18T19:00:00Z
