time,RH_living_room_(was_found_in_a_drawer_in_2016),RH_bedroom,RH_living_room_(was_found_in_a_drawer_in_2016)_MA_30D,RH_living_room_(was_found_in_a_drawer_in_2016)_MA_7D,RH_living_room_(was_found_in_a_drawer_in_2016)_MA_1D,RH_living_room_(was_found_in_a_drawer_in_2016)_risk_30D,RH_living_room_(was_found_in_a_drawer_in_2016)_risk_7D,RH_living_room_(was_found_in_a_drawer_in_2016)_risk_1D,RH_living_room_(was_found_in_a_drawer_in_2016)_B3_overall_risk_code,RH_living_room_(was_found_in_a_drawer_in_2016)_B3_overall_risk_label,RH_bedroom_MA_30D,RH_bedroom_MA_7D,RH_bedroom_MA_1D,RH_bedroom_risk_30D,RH_bedroom_risk_7D,RH_bedroom_risk_1D,RH_bedroom_B3_overall_risk_code,RH_bedroom_B3_overall_risk_label
2013-04-02T02:00:00Z,35.9,47.6,41.761805555555554,39.71964285714286,40.12916666666667,0,0,0,0,Safe,46.46694444444445,45.335119047619045,45.770833333333336,0,0,0,0,Safe
2013-04-02T03:00:00Z,35.3,47.6,41.75944444444444,39.7125,39.9125,0,0,0,0,Safe,46.46513888888889,45.27202380952381,45.625,0,0,0,0,Safe
2013-04-02T04:00:00Z,34.8,47.1,41.75666666666667,39.70595238095238,39.69166666666667,0,0,0,0,Safe,46.463055555555556,45.20238095238095,45.40833333333333,0,0,0,0,Safe
2013-04-02T05:00:00Z,34.4,45.8,41.75347222222222,39.701190476190476,39.47083333333333,0,0,0,0,Safe,46.45888888888889,45.118452380952384,45.23333333333333,0,0,0,0,Safe
2013-04-02T06:00:00Z,35.0,40.3,41.75111111111111,39.70357142857143,39.2875,0,0,0,0,Safe,46.44624999999999,45.00238095238095,44.78333333333333,0,0,0,0,Safe
2013-04-02T07:00:00Z,35.5,39.6,41.74777777777778,39.701190476190476,39.1,0,0,0,0,Safe,46.439305555555556,44.92916666666666,44.56666666666667,0,0,0,0,Safe
2013-04-02T08:00:00Z,36.0,38.7,41.74472222222222,39.69642857142857,38.9125,0,0,0,0,Safe,46.43125,44.84583333333333,44.2875,0,0,0,0,Safe
2013-04-02T09:00:00Z,37.0,40.7,41.74333333333333,39.69642857142857,38.770833333333336,0,0,0,0,Safe,46.426111111111105,44.797023809523814,44.162499999999994,0,0,0,0,Safe
2013-04-02T10:00:00Z,37.3,41.6,41.74055555555555,39.69583333333333,38.62916666666667,0,0,0,0,Safe,46.41986111111112,44.762499999999996,43.99166666666667,0,0,0,0,Safe
2013-04-02T11:00:00Z,38.9,42.0,41.73847222222222,39.69821428571428,38.5375,0,0,0,0,Safe,46.41472222222223,44.77023809523809,43.84583333333333,0,0,0,0,Safe
2013-04-02T12:00:00Z,37.8,40.8,41.73430555555556,39.686904761904756,38.44166666666666,0,0,0,0,Safe,46.40736111111111,44.78035714285714,43.6875,0,0,0,0,Safe
2013-04-02T13:00:00Z,36.7,39.9,41.729166666666664,39.664880952380955,38.25833333333333,0,0,0,0,Safe,46.39875,44.79404761904762,43.541666666666664,0,0,0,0,Safe
2013-04-02T14:00:00Z,36.0,39.3,41.72361111111111,39.64107142857143,38.041666666666664,0,0,0,0,Safe,46.38930555555556,44.80535714285715,43.32916666666667,0,0,0,0,Safe
2013-04-02T15:00:00Z,35.3,39.0,41.71666666666667,39.61369047619047,37.87083333333333,0,0,0,0,Safe,46.381527777777784,44.81964285714285,43.104166666666664,0,0,0,0,Safe
2013-04-02T16:00:00Z,35.0,38.6,41.70875,39.58571428571428,37.666666666666664,0,0,0,0,Safe,46.37138888888889,44.820238095238096,42.887499999999996,0,0,0,0,Safe
2013-04-02T17:00:00Z,35.3,35.6,41.70013888888889,39.55952380952381,37.420833333333334,0,0,0,0,Safe,46.361805555555556,44.788690476190474,42.641666666666666,0,0,0,0,Safe
2013-04-02T18:00:00Z,36.8,34.4,41.69291666666667,39.538690476190474,37.22083333333333,0,0,0,0,Safe,46.355,44.770833333333336,42.5,0,0,0,0,Safe
2013-04-02T19:00:00Z,37.5,36.9,41.68527777777778,39.523809523809526,37.0375,0,0,0,0,Safe,46.349027777777785,44.756547619047616,42.35,0,0,0,0,Safe
2013-04-02T20:00:00Z,37.5,38.8,41.677083333333336,39.51904761904762,36.84583333333333,0,0,0,0,Safe,46.34444444444444,44.74285714285715,42.175000000000004,0,0,0,0,Safe
2013-04-02T21:00:00Z,36.9,42.4,41.665277777777774,39.50535714285714,36.625,0,0,0,0,Safe,46.34597222222222,44.74464285714286,42.108333333333334,0,0,0,0,Safe
2013-04-02T22:00:00Z,38.9,43.3,41.655833333333334,39.49821428571429,36.55833333333333,0,0,0,0,Safe,46.347638888888895,44.74642857142857,42.00416666666666,0,0,0,0,Safe
2013-04-02T23:00:00Z,37.6,45.1,41.645694444444445,39.48154761904762,36.5,0,0,0,0,Safe,46.34652777777778,44.74761904761905,41.86666666666667,0,0,0,0,Safe
2013-04-03T00:00:00Z,36.9,45.3,41.63569444444445,39.460119047619045,36.45833333333333,0,0,0,0,Safe,46.340555555555554,44.728571428571435,41.675000000000004,0,0,0,0,Safe
2013-04-03T01:00:00Z,36.4,45.4,41.626527777777774,39.43630952380953,36.44583333333333,0,0,0,0,Safe,46.33041666666667,44.69107142857143,41.49166666666667,0,0,0,0,Safe
2013-04-03T02:00:00Z,36.1,45.7,41.61805555555556,39.410714285714285,36.454166666666666,0,0,0,0,Safe,46.31958333333334,44.63690476190476,41.4125,0,0,0,0,Safe
2013-04-03T03:00:00Z,36.1,45.8,41.610416666666666,39.385714285714286,36.4875,0,0,0,0,Safe,46.309999999999995,44.5797619047619,41.3375,0,0,0,0,Safe
2013-04-03T04:00:00Z,35.9,45.3,41.60305555555556,39.36071428571429,36.53333333333333,0,0,0,0,Safe,46.30083333333333,44.51190476190476,41.262499999999996,0,0,0,0,Safe
2013-04-03T05:00:00Z,35.8,44.4,41.59625,39.335119047619045,36.59166666666667,0,0,0,0,Safe,46.29180555555556,44.44345238095238,41.204166666666666,0,0,0,0,Safe
2013-04-03T06:00:00Z,35.9,44.0,41.59013888888889,39.31071428571428,36.62916666666667,0,0,0,0,Safe,46.28041666666667,44.3625,41.35833333333333,0,0,0,0,Safe
2013-04-03T07:00:00Z,37.3,40.8,41.584583333333335,39.29226190476191,36.704166666666666,0,0,0,0,Safe,46.27708333333333,44.329166666666666,41.40833333333334,0,0,0,0,Safe
2013-04-03T08:00:00Z,38.3,42.1,41.57888888888889,39.27738095238095,36.800000000000004,0,0,0,0,Safe,46.272638888888885,44.334523809523816,41.550000000000004,0,0,0,0,Safe
2013-04-03T09:00:00Z,38.6,42.9,41.572916666666664,39.26011904761905,36.86666666666667,0,0,0,0,Safe,46.26875,44.323214285714286,41.641666666666666,0,0,0,0,Safe
2013-04-03T10:00:00Z,38.6,42.0,41.56805555555555,39.24226190476191,36.92083333333333,0,0,0,0,Safe,46.26375,44.31011904761905,41.65833333333333,0,0,0,0,Safe
2013-04-03T11:00:00Z,37.6,42.0,41.56319444444444,39.21845238095238,36.86666666666667,0,0,0,0,Safe,46.259166666666665,44.28511904761905,41.65833333333333,0,0,0,0,Safe
2013-04-03T12:00:00Z,37.0,41.5,41.55847222222222,39.201190476190476,36.833333333333336,0,0,0,0,Safe,46.25541666666667,44.25238095238095,41.6875,0,0,0,0,Safe
2013-04-03T13:00:00Z,36.2,39.9,41.55319444444444,39.18095238095238,36.8125,0,0,0,0,Safe,46.251111111111115,44.208333333333336,41.6875,0,0,0,0,Safe
2013-04-03T14:00:00Z,35.8,38.5,41.547777777777775,39.16011904761905,36.80416666666667,0,0,0,0,Safe,46.24486111111111,44.156547619047615,41.65416666666667,0,0,0,0,Safe
2013-04-03T15:00:00Z,34.9,38.0,41.541111111111114,39.13630952380953,36.7875,0,0,0,0,Safe,46.238055555555555,44.10357142857143,41.612500000000004,0,0,0,0,Safe
2013-04-03T16:00:00Z,35.3,34.9,41.534444444444446,39.11666666666666,36.800000000000004,0,0,0,0,Safe,46.22638888888889,44.03452380952381,41.458333333333336,0,0,0,0,Safe
2013-04-03T17:00:00Z,36.1,33.2,41.52791666666666,39.10059523809524,36.833333333333336,0,0,0,0,Safe,46.218611111111116,43.98511904761905,41.358333333333334,0,0,0,0,Safe
2013-04-03T18:00:00Z,36.0,36.2,41.519999999999996,39.080357142857146,36.800000000000004,0,0,0,0,Safe,46.21652777777778,43.97202380952381,41.43333333333333,0,0,0,0,Safe
2013-04-03T19:00:00Z,35.2,38.3,41.50944444444444,39.05238095238095,36.704166666666666,0,0,0,0,Safe,46.214166666666664,43.95892857142857,41.49166666666667,0,0,0,0,Safe
2013-04-03T20:00:00Z,34.7,38.2,41.49930555555556,39.029761904761905,36.5875,0,0,0,0,Safe,46.208194444444445,43.952976190476186,41.46666666666666,0,0,0,0,Safe
2013-04-03T21:00:00Z,35.8,40.7,41.48930555555555,39.00416666666666,36.541666666666664,0,0,0,0,Safe,46.20361111111111,43.93452380952381,41.395833333333336,0,0,0,0,Safe
2013-04-03T22:00:00Z,36.1,41.7,41.478888888888896,38.97797619047619,36.425000000000004,0,0,0,0,Safe,46.200694444444444,43.91428571428572,41.32916666666667,0,0,0,0,Safe
2013-04-03T23:00:00Z,35.8,43.0,41.46944444444444,38.951190476190476,36.35,0,0,0,0,Safe,46.19736111111111,43.897023809523816,41.24166666666667,0,0,0,0,Safe
2013-04-04T00:00:00Z,35.6,44.4,41.46097222222222,38.92559523809524,36.295833333333334,0,0,0,0,Safe,46.19069444444444,43.88214285714285,41.204166666666666,0,0,0,0,Safe
2013-04-04T01:00:00Z,35.3,45.3,41.45333333333333,38.901785714285715,36.25,0,0,0,0,Safe,46.18138888888889,43.865476190476194,41.199999999999996,0,0,0,0,Safe
2013-04-04T02:00:00Z,35.1,46.6,41.446111111111115,38.882738095238096,36.208333333333336,0,0,0,0,Safe,46.172916666666666,43.852976190476184,41.237500000000004,0,0,0,0,Safe
2013-04-04T03:00:00Z,34.9,46.1,41.43958333333333,38.86488095238095,36.15833333333334,0,0,0,0,Safe,46.16375,43.8297619047619,41.25,0,0,0,0,Safe
2013-04-04T04:00:00Z,34.8,44.5,41.43347222222223,38.84761904761905,36.112500000000004,0,0,0,0,Safe,46.15680555555556,43.7952380952381,41.21666666666667,0,0,0,0,Safe
2013-04-04T05:00:00Z,34.6,44.2,41.42777777777778,38.830952380952375,36.0625,0,0,0,0,Safe,46.14736111111112,43.75476190476191,41.208333333333336,0,0,0,0,Safe
2013-04-04T06:00:00Z,35.0,39.9,41.422916666666666,38.819047619047616,36.025,0,0,0,0,Safe,46.13388888888888,43.67678571428572,41.0375,0,0,0,0,Safe
2013-04-04T07:00:00Z,35.6,42.2,41.41736111111111,38.80535714285715,35.95416666666667,0,0,0,0,Safe,46.13083333333334,43.664880952380955,41.09583333333333,0,0,0,0,Safe
2013-04-04T08:00:00Z,35.9,41.6,41.412083333333335,38.788690476190474,35.854166666666664,0,0,0,0,Safe,46.13041666666667,43.64940476190476,41.074999999999996,0,0,0,0,Safe
2013-04-04T09:00:00Z,36.1,42.0,41.40611111111111,38.769642857142856,35.75,0,0,0,0,Safe,46.126527777777774,43.63928571428571,41.0375,0,0,0,0,Safe
2013-04-04T10:00:00Z,36.4,42.5,41.39958333333333,38.75416666666666,35.65833333333334,0,0,0,0,Safe,46.123888888888885,43.63273809523809,41.05833333333333,0,0,0,0,Safe
2013-04-04T11:00:00Z,36.8,42.1,41.39388888888889,38.73273809523809,35.625,0,0,0,0,Safe,46.12152777777778,43.61904761904762,41.0625,0,0,0,0,Safe
2013-04-04T12:00:00Z,35.8,41.5,41.387361111111105,38.708333333333336,35.574999999999996,0,0,0,0,Safe,46.119722222222215,43.604166666666664,41.0625,0,0,0,0,Safe
2013-04-04T13:00:00Z,36.9,42.0,41.38125,38.69166666666666,35.604166666666664,0,0,0,0,Safe,46.119861111111106,43.59166666666666,41.15,0,0,0,0,Safe
2013-04-04T14:00:00Z,36.2,42.0,41.37305555555556,38.67142857142857,35.62083333333333,0,0,0,0,Safe,46.12027777777777,43.59642857142857,41.295833333333334,0,0,0,0,Safe
2013-04-04T15:00:00Z,35.4,40.5,41.3625,38.64345238095238,35.64166666666667,0,0,0,0,Safe,46.1175,43.61785714285715,41.4,0,0,0,0,Safe
2013-04-04T16:00:00Z,35.6,36.4,41.35138888888889,38.612500000000004,35.65416666666666,0,0,0,0,Safe,46.10861111111111,43.61845238095238,41.4625,0,0,0,0,Safe
2013-04-04T17:00:00Z,36.3,35.2,41.339999999999996,38.580952380952375,35.6625,0,0,0,0,Safe,46.101944444444435,43.61607142857143,41.545833333333334,0,0,0,0,Safe
2013-04-04T18:00:00Z,37.5,37.3,41.32805555555556,38.55595238095238,35.725,0,0,0,0,Safe,46.09430555555556,43.61845238095238,41.59166666666667,0,0,0,0,Safe
2013-04-04T19:00:00Z,37.9,40.3,41.315555555555555,38.53154761904762,35.8375,0,0,0,0,Safe,46.09055555555556,43.62559523809524,41.675,0,0,0,0,Safe
2013-04-04T20:00:00Z,39.0,42.0,41.30277777777778,38.51607142857143,36.016666666666666,0,0,0,0,Safe,46.086666666666666,43.657738095238095,41.833333333333336,0,0,0,0,Safe
2013-04-04T21:00:00Z,38.6,41.2,41.28861111111111,38.49642857142857,36.13333333333333,0,0,0,0,Safe,46.08,43.662499999999994,41.854166666666664,0,0,0,0,Safe
2013-04-04T22:00:00Z,39.3,42.7,41.27611111111111,38.48690476190476,36.266666666666666,0,0,0,0,Safe,46.07472222222221,43.66428571428572,41.895833333333336,0,0,0,0,Safe
2013-04-04T23:00:00Z,39.3,44.6,41.265138888888885,38.48095238095238,36.4125,0,0,0,0,Safe,46.07055555555556,43.669642857142854,41.9625,0,0,0,0,Safe
2013-04-05T00:00:00Z,39.0,47.6,41.25513888888889,38.48154761904762,36.55416666666667,0,0,0,0,Safe,46.065694444444446,43.673809523809524,42.09583333333333,0,0,0,0,Safe
2013-04-05T01:00:00Z,39.0,51.2,41.24583333333333,38.48988095238095,36.70833333333333,0,0,0,0,Safe,46.06305555555556,43.69166666666666,42.34166666666667,0,0,0,0,Safe
2013-04-05T02:00:00Z,39.0,53.0,41.2375,38.50357142857143,36.87083333333333,0,0,0,0,Safe,46.06388888888889,43.71845238095238,42.608333333333334,0,0,0,0,Safe
2013-04-05T03:00:00Z,38.7,53.3,41.22958333333333,38.52023809523809,37.02916666666666,0,0,0,0,Safe,46.06513888888889,43.75178571428572,42.90833333333333,0,0,0,0,Safe
2013-04-05T04:00:00Z,38.6,52.9,41.22208333333334,38.541071428571435,37.1875,0,0,0,0,Safe,46.06722222222223,43.78511904761905,43.25833333333333,0,0,0,0,Safe
2013-04-05T05:00:00Z,38.3,51.7,41.214999999999996,38.563095238095244,37.34166666666666,0,0,0,0,Safe,46.06763888888889,43.81309523809524,43.57083333333333,0,0,0,0,Safe
2013-04-05T06:00:00Z,38.6,46.7,41.208888888888886,38.59047619047619,37.49166666666667,0,0,0,0,Safe,46.0623611111111,43.80714285714286,43.854166666666664,0,0,0,0,Safe
2013-04-05T07:00:00Z,38.9,49.3,41.20263888888889,38.615476190476194,37.62916666666666,0,0,0,0,Safe,46.068472222222226,43.86190476190476,44.150000000000006,0,0,0,0,Safe
2013-04-05T08:00:00Z,38.9,47.2,41.195,38.63095238095238,37.75416666666666,0,0,0,0,Safe,46.070694444444435,43.90535714285714,44.38333333333333,0,0,0,0,Safe
2013-04-05T09:00:00Z,40.0,45.8,41.18805555555555,38.645833333333336,37.916666666666664,0,0,0,0,Safe,46.07041666666666,43.92202380952381,44.541666666666664,0,0,0,0,Safe
2013-04-05T10:00:00Z,40.4,45.0,41.18125,38.66309523809524,38.083333333333336,0,0,0,0,Safe,46.06902777777778,43.92916666666666,44.645833333333336,0,0,0,0,Safe
2013-04-05T11:00:00Z,40.3,44.9,41.17375,38.68392857142857,38.229166666666664,0,0,0,0,Safe,46.06722222222223,43.94583333333334,44.76250000000001,0,0,0,0,Safe
2013-04-05T12:00:00Z,39.4,44.5,41.16541666666667,38.69642857142857,38.37916666666667,0,0,0,0,Safe,46.064861111111114,43.94761904761905,44.88750000000001,0,0,0,0,Safe
2013-04-05T13:00:00Z,39.3,43.7,41.15708333333333,38.70119047619047,38.479166666666664,0,0,0,0,Safe,46.06083333333333,43.94285714285714,44.958333333333336,0,0,0,0,Safe
2013-04-05T14:00:00Z,39.0,42.9,41.147638888888885,38.69880952380952,38.59583333333334,0,0,0,0,Safe,46.05569444444444,43.93392857142857,44.99583333333334,0,0,0,0,Safe
2013-04-05T15:00:00Z,38.3,41.6,41.13666666666666,38.68869047619047,38.71666666666667,0,0,0,0,Safe,46.04888888888888,43.91904761904762,45.041666666666664,0,0,0,0,Safe
2013-04-05T16:00:00Z,38.2,38.5,41.125,38.675,38.825,0,0,0,0,Safe,46.03722222222222,43.88333333333333,45.12916666666666,0,0,0,0,Safe
2013-04-05T17:00:00Z,39.3,38.9,41.114583333333336,38.66904761904762,38.949999999999996,0,0,0,0,Safe,46.033055555555556,43.88511904761905,45.28333333333333,0,0,0,0,Safe
2013-04-05T18:00:00Z,40.3,40.9,41.10472222222222,38.66845238095238,39.06666666666666,0,0,0,0,Safe,46.032777777777774,43.90595238095238,45.43333333333334,0,0,0,0,Safe
2013-04-05T19:00:00Z,41.2,42.6,41.095416666666665,38.666666666666664,39.204166666666666,0,0,0,0,Safe,46.03125,43.91904761904762,45.52916666666667,0,0,0,0,Safe
2013-04-05T20:00:00Z,46.1,44.0,41.093472222222225,38.695238095238096,39.5,0,0,0,0,Safe,46.02930555555555,43.921428571428564,45.612500000000004,0,0,0,0,Safe
2013-04-05T21:00:00Z,50.4,44.4,41.097500000000004,38.74166666666666,39.99166666666667,0,0,0,0,Safe,46.02680555555556,43.90892857142857,45.74583333333334,0,0,0,0,Safe
2013-04-05T22:00:00Z,49.8,45.3,41.09986111111111,38.78333333333334,40.42916666666667,0,0,0,0,Safe,46.025277777777774,43.90357142857143,45.854166666666664,0,0,0,0,Safe
2013-04-05T23:00:00Z,48.4,46.6,41.1,38.81666666666666,40.80833333333334,0,0,0,0,Safe,46.0251388888889,43.90357142857143,45.9375,0,0,0,0,Safe
2013-04-06T00:00:00Z,47.0,48.7,41.09916666666667,38.84166666666666,41.14166666666667,0,0,0,0,Safe,46.024861111111115,43.904761904761905,45.98333333333333,0,0,0,0,Safe
2013-04-06T01:00:00Z,46.3,50.7,41.09833333333333,38.8625,41.44583333333333,0,0,0,0,Safe,46.02541666666666,43.90714285714286,45.962500000000006,0,0,0,0,Safe
2013-04-06T02:00:00Z,45.7,51.8,41.09722222222222,38.88214285714285,41.725,0,0,0,0,Safe,46.02638888888889,43.918452380952374,45.9125,0,0,0,0,Safe
2013-04-06T03:00:00Z,44.6,52.1,41.09513888888889,38.895833333333336,41.97083333333333,0,0,0,0,Safe,46.027361111111105,43.925,45.86249999999999,0,0,0,0,Safe
2013-04-06T04:00:00Z,43.3,51.9,41.091944444444444,38.90357142857143,42.166666666666664,0,0,0,0,Safe,46.027361111111105,43.92797619047619,45.82083333333333,0,0,0,0,Safe
2013-04-06T05:00:00Z,42.9,49.4,41.08861111111111,38.91130952380952,42.358333333333334,0,0,0,0,Safe,46.02444444444444,43.92261904761905,45.725,0,0,0,0,Safe
2013-04-06T06:00:00Z,44.1,41.5,41.08722222222222,38.92857142857143,42.5875,0,0,0,0,Safe,46.01111111111111,43.86785714285715,45.50833333333333,0,0,0,0,Safe
2013-04-06T07:00:00Z,44.6,42.4,41.08555555555555,38.95059523809524,42.824999999999996,0,0,0,0,Safe,46.007222222222225,43.85773809523809,45.22083333333333,0,0,0,0,Safe
2013-04-06T08:00:00Z,44.5,44.1,41.0825,38.97440476190476,43.05833333333334,0,0,0,0,Safe,46.007083333333334,43.86666666666667,45.09166666666667,0,0,0,0,Safe
2013-04-06T09:00:00Z,45.0,46.2,41.07861111111111,38.999404761904756,43.26666666666667,0,0,0,0,Safe,46.00680555555556,43.88630952380952,45.10833333333333,0,0,0,0,Safe
2013-04-06T10:00:00Z,45.3,47.0,41.07416666666666,39.02202380952381,43.47083333333333,0,0,0,0,Safe,46.004305555555554,43.89642857142857,45.19166666666666,0,0,0,0,Safe
2013-04-06T11:00:00Z,45.8,48.0,41.069583333333334,39.0375,43.699999999999996,0,0,0,0,Safe,46.00361111111111,43.90059523809524,45.320833333333326,0,0,0,0,Safe
2013-04-06T12:00:00Z,44.9,46.2,41.06333333333333,39.054761904761904,43.92916666666667,0,0,0,0,Safe,46.00041666666667,43.90357142857143,45.39166666666666,0,0,0,0,Safe
2013-04-06T13:00:00Z,43.7,44.6,41.05513888888889,39.06964285714286,44.112500000000004,0,0,0,0,Safe,45.99416666666667,43.901785714285715,45.429166666666674,0,0,0,0,Safe
2013-04-06T14:00:00Z,42.8,44.0,41.045138888888886,39.074999999999996,44.270833333333336,0,0,0,0,Safe,45.98694444444444,43.89642857142857,45.475,0,0,0,0,Safe
2013-04-06T15:00:00Z,42.0,43.6,41.033611111111114,39.08154761904762,44.425000000000004,0,0,0,0,Safe,45.978888888888896,43.89523809523809,45.55833333333334,0,0,0,0,Safe
2013-04-06T16:00:00Z,42.4,39.7,41.022222222222226,39.089285714285715,44.599999999999994,0,0,0,0,Safe,45.96569444444444,43.86904761904762,45.60833333333334,0,0,0,0,Safe
2013-04-06T17:00:00Z,43.3,37.8,41.011805555555554,39.099999999999994,44.76666666666667,0,0,0,0,Safe,45.956805555555555,43.855952380952374,45.5625,0,0,0,0,Safe
2013-04-06T18:00:00Z,44.0,40.7,41.00152777777778,39.11428571428572,44.92083333333333,0,0,0,0,Safe,45.95291666666667,43.875,45.55416666666667,0,0,0,0,Safe
2013-04-06T19:00:00Z,44.0,42.5,40.99041666666667,39.12261904761905,45.0375,0,0,0,0,Safe,45.94819444444444,43.868452380952384,45.550000000000004,0,0,0,0,Safe
2013-04-06T20:00:00Z,44.5,43.7,40.97944444444445,39.14047619047619,44.97083333333334,0,0,0,0,Safe,45.94236111111111,43.864285714285714,45.5375,0,0,0,0,Safe
2013-04-06T21:00:00Z,44.9,44.7,40.969027777777775,39.15297619047619,44.74166666666667,0,0,0,0,Safe,45.93722222222222,43.86309523809524,45.550000000000004,0,0,0,0,Safe
2013-04-06T22:00:00Z,44.5,45.5,40.95777777777778,39.16309523809524,44.520833333333336,0,0,0,0,Safe,45.93263888888889,43.86785714285715,45.55833333333334,0,0,0,0,Safe
2013-04-06T23:00:00Z,42.9,46.4,40.94402777777778,39.16130952380952,44.291666666666664,0,0,0,0,Safe,45.92625,43.874404761904756,45.550000000000004,0,0,0,0,Safe
2013-04-07T00:00:00Z,41.2,48.0,40.92805555555556,39.153571428571425,44.04999999999999,0,0,0,0,Safe,45.911944444444444,43.884523809523806,45.520833333333336,0,0,0,0,Safe
2013-04-07T01:00:00Z,39.7,49.8,40.91055555555556,39.14226190476191,43.775,0,0,0,0,Safe,45.90111111111111,43.887499999999996,45.48333333333333,0,0,0,0,Safe
2013-04-07T02:00:00Z,38.7,46.6,40.892361111111114,39.12916666666666,43.48333333333333,0,0,0,0,Safe,45.88444444444445,43.86488095238095,45.26666666666667,0,0,0,0,Safe
2013-04-07T03:00:00Z,37.7,48.3,40.87305555555555,39.1125,43.19583333333333,0,0,0,0,Safe,45.869027777777774,43.85059523809524,45.10833333333334,0,0,0,0,Safe
2013-04-07T04:00:00Z,36.8,48.3,40.852777777777774,39.09404761904762,42.925000000000004,0,0,0,0,Safe,45.854305555555555,43.84047619047619,44.958333333333336,0,0,0,0,Safe
2013-04-07T05:00:00Z,36.4,46.9,40.83236111111111,39.07619047619047,42.65416666666666,0,0,0,0,Safe,45.836666666666666,43.82380952380953,44.854166666666664,0,0,0,0,Safe
2013-04-07T06:00:00Z,36.6,41.3,40.8125,39.061904761904756,42.34166666666666,0,0,0,0,Safe,45.817499999999995,43.77321428571429,44.84583333333333,0,0,0,0,Safe
2013-04-07T07:00:00Z,36.2,47.2,40.791666666666664,39.045833333333334,41.99166666666667,0,0,0,0,Safe,45.817083333333336,43.79940476190476,45.04583333333334,0,0,0,0,Safe
2013-04-07T08:00:00Z,35.8,47.6,40.768611111111106,39.02559523809524,41.62916666666666,0,0,0,0,Safe,45.81597222222222,43.8125,45.19166666666666,0,0,0,0,Safe
2013-04-07T09:00:00Z,37.0,43.0,40.746944444444445,39.0125,41.29583333333333,0,0,0,0,Safe,45.802361111111104,43.81130952380952,45.05833333333334,0,0,0,0,Safe
2013-04-07T10:00:00Z,39.0,43.2,40.72763888888888,39.00238095238095,41.03333333333333,0,0,0,0,Safe,45.78888888888889,43.800000000000004,44.900000000000006,0,0,0,0,Safe
2013-04-07T11:00:00Z,39.0,42.0,40.70708333333333,39.00119047619047,40.75,0,0,0,0,Safe,45.7748611111111,43.78035714285714,44.650000000000006,0,0,0,0,Safe
2013-04-07T12:00:00Z,39.0,41.9,40.685694444444444,39.007738095238096,40.50416666666667,0,0,0,0,Safe,45.76069444444444,43.76190476190476,44.47083333333334,0,0,0,0,Safe
2013-04-07T13:00:00Z,38.8,41.3,40.66319444444444,39.01726190476191,40.300000000000004,0,0,0,0,Safe,45.74597222222222,43.73988095238095,44.333333333333336,0,0,0,0,Safe
2013-04-07T14:00:00Z,38.9,41.7,40.64083333333333,39.03214285714286,40.1375,0,0,0,0,Safe,45.73180555555556,43.71785714285714,44.237500000000004,0,0,0,0,Safe
2013-04-07T15:00:00Z,39.0,41.7,40.61902777777778,39.048809523809524,40.0125,0,0,0,0,Safe,45.71791666666667,43.70178571428571,44.15833333333333,0,0,0,0,Safe
2013-04-07T16:00:00Z,39.4,37.1,40.596805555555555,39.06666666666667,39.887499999999996,0,0,0,0,Safe,45.69722222222222,43.66190476190476,44.050000000000004,0,0,0,0,Safe
2013-04-07T17:00:00Z,39.9,35.8,40.57472222222222,39.08392857142857,39.74583333333333,0,0,0,0,Safe,45.67791666666666,43.647023809523816,43.96666666666667,0,0,0,0,Safe
2013-04-07T18:00:00Z,40.0,38.4,40.552083333333336,39.1,39.579166666666666,0,0,0,0,Safe,45.661944444444444,43.65654761904762,43.87083333333334,0,0,0,0,Safe
2013-04-07T19:00:00Z,40.1,39.9,40.529722222222226,39.11726190476191,39.416666666666664,0,0,0,0,Safe,45.64361111111111,43.662499999999994,43.762499999999996,0,0,0,0,Safe
2013-04-07T20:00:00Z,39.6,40.8,40.50791666666667,39.12619047619047,39.2125,0,0,0,0,Safe,45.62555555555556,43.647619047619045,43.64166666666667,0,0,0,0,Safe
2013-04-07T21:00:00Z,39.9,41.1,40.48722222222222,39.13214285714286,39.00416666666667,0,0,0,0,Safe,45.60805555555556,43.642857142857146,43.49166666666667,0,0,0,0,Safe
2013-04-07T22:00:00Z,39.3,44.1,40.46541666666666,39.12261904761905,38.7875,0,0,0,0,Safe,45.59569444444445,43.676785714285714,43.43333333333334,0,0,0,0,Safe
2013-04-07T23:00:00Z,38.3,47.2,40.44166666666667,39.101190476190474,38.59583333333334,0,0,0,0,Safe,45.58805555555555,43.7,43.46666666666667,0,0,0,0,Safe
2013-04-08T00:00:00Z,37.5,48.9,40.41652777777777,39.07380952380952,38.44166666666667,0,0,0,0,Safe,45.58277777777778,43.705357142857146,43.50416666666666,0,0,0,0,Safe
2013-04-08T01:00:00Z,36.6,52.1,40.38986111111111,39.041666666666664,38.3125,0,0,0,0,Safe,45.589166666666664,43.720238095238095,43.599999999999994,0,0,0,0,Safe
2013-04-08T02:00:00Z,36.1,54.8,40.3625,39.01071428571428,38.204166666666666,0,0,0,0,Safe,45.60333333333334,43.73571428571428,43.94166666666667,0,0,0,0,Safe
2013-04-08T03:00:00Z,35.6,55.2,40.33416666666666,38.98154761904762,38.11666666666667,0,0,0,0,Safe,45.61680555555555,43.76011904761905,44.229166666666664,0,0,0,0,Safe
